url,phishing
http://jakcjjuima.temp.swtest.ru/ing.es/ing.es/es/ing/,1
https://shauqimpex.org/ESP8373663783/clients/t0blEk.php?verification#_,0
https://cutt.ly/7DY8M2padded,1
https://ing-seguridad-web-es.herokuapp.com/,0
https://bobuleteam.cz/dodo/,1
https://studiomaxi.com.br/ES9388463788746/9377F97289Q79D73/6839837D99R,0
https://sme-elec.com/wp-content/firmaadded,1
https://studiomaxi.com.br/ES9388463788746/9377F97289Q79D73/6839837D99R,0
https://enligneverif-a6c53d.ingress-florina.easywp.com/,1
https://tiny.one/ingdirect7383added,0
https://ingparticulares-directonow-a7c0f8.ingress-comporellon.easywp.c,1
https://bacanafesta.com.br/ESP73883766/638893T3887S774/92762783F727Q66,0
https://u.to/bJETHAadded,1
https://bacanafesta.com.br/ESP73883766/638893T3887S774/92762783F727Q66,0
https://proposals-asbestos-tract-sudan.trycloudflare.com/ES/es/9u7udkl,1
https://tiny.one/ingdirect7362added,0
https://admin.venhub.co.uk/website_assets/_DE9di0ce4ewes/,1
https://trre.batoota.pk/IN/,0
https://link.pipefy.com/ls/click?upn=TgWePD8ytSjAIHg98O4xmbbvRMQ5ZfGkC,1
https://roongsin.com/rasc?stepid=ZXJvZHJpZ3VlenBsYUBob3RtYWlsLmNvbQ==&,0
http://tiny.one/Ing7364added,1
https://ing.xn--ingdirct-y30d.com/app-login/,0
https://bidoluawm.com/es/es/ing/,1
https://tiny.one/ingdirect6379added,0
http://ing-online-link.preview-domain.com/,1
https://notificacion.wpengine.com/iinngg/es/ing/,0
http://procobro.eu/error.xhtml;jsessionid=13087B0768E79503C81A6AC3F6E2,1
https://www.mdcindustria.com.br/ing-servicio/ing/,0
http://procobro.eu/page/payment/client-profile.xhtml,1
https://tinyurl.com/ing-servicioadded,0
https://article-my-simple-wear.trycloudflare.com/ES/es/ezy6fd0iashlwn2,1
http://jakcjjuima.temp.swtest.ru/ing.es/ing.es/es/,0
https://article-my-simple-wear.trycloudflare.com/ES/es/hywfp1ub155ik2x,1
http://jakcjjuima.temp.swtest.ru/ing.es/ing.es/es/ing/,0
https://monecolesschoole.com/es/clients/login.php?verification#,1
https://cutt.ly/7DY8M2padded,0
https://article-my-simple-wear.trycloudflare.com/ES/es/gysv9ngz9ez9ymk,1
https://bobuleteam.cz/dodo/,0
https://emailingstandaras.com/ses/clients/login.php?verification#_,1
https://sme-elec.com/wp-content/firmaadded,0
https://emailingstandaras.com/ses/?pwd=ingadded,1
https://enligneverif-a6c53d.ingress-florina.easywp.com/,0
https://aqqkw.page.link/eNh4added,1
https://ingparticulares-directonow-a7c0f8.ingress-comporellon.easywp.c,0
https://emailingstandaras.com/6/,1
https://u.to/bJETHAadded,0
https://yourcircle.pt/uploads/ing/in/clients/qp9Nny.php?verification,1
https://proposals-asbestos-tract-sudan.trycloudflare.com/ES/es/9u7udkl,0
https://gruqydiqpw.cfolks.pl/in/es/es/ing/,1
https://admin.venhub.co.uk/website_assets/_DE9di0ce4ewes/,0
https://ing-me-cuenta-login-area77-a29927.ingress-comporellon.easywp.c,1
https://link.pipefy.com/ls/click?upn=TgWePD8ytSjAIHg98O4xmbbvRMQ5ZfGkC,0
https://google2711574985633207774.clickfunnels.com/optinc319r66b,1
http://tiny.one/Ing7364added,0
https://google2711574985633207774.clickfunnels.com/optin1645274088925,1
https://bidoluawm.com/es/es/ing/,0
https://accesos.sp01.in/b/s/ing-esp/,1
http://ing-online-link.preview-domain.com/,0
https://lng-seguridad.net/index.phpadded,1
http://procobro.eu/error.xhtml;jsessionid=13087B0768E79503C81A6AC3F6E2,0
https://lng-seguridad.net/,1
http://procobro.eu/page/payment/client-profile.xhtml,0
https://buildaware.com/app/login/home/,1
https://article-my-simple-wear.trycloudflare.com/ES/es/ezy6fd0iashlwn2,0
https://sycorianelite.com/classadded,1
https://article-my-simple-wear.trycloudflare.com/ES/es/hywfp1ub155ik2x,0
https://talksupportgroups.co.uk/ES673847T38836S874646/TF388373G8S78847,1
https://monecolesschoole.com/es/clients/login.php?verification#,0
https://talksupportgroups.co.uk/ES673847T38836S874646/TF388373G8S78847,1
https://article-my-simple-wear.trycloudflare.com/ES/es/gysv9ngz9ez9ymk,0
https://seguridad-LNG.net/index.phpadded,1
https://emailingstandaras.com/ses/clients/login.php?verification#_,0
https://roshanpakistan.us/DM748947V98C674846/CP84784G488D784947/DRS648,1
https://emailingstandaras.com/ses/?pwd=ingadded,0
https://roshanpakistan.us/DM748947V98C674846/CP84784G488D784947/DRS648,1
https://aqqkw.page.link/eNh4added,0
https://tiny.one/ING63537added,1
https://emailingstandaras.com/6/,0
https://gomaisssangha.com/RS778846D677S664648/TP4947S8D76487/CSP4948T4,1
https://yourcircle.pt/uploads/ing/in/clients/qp9Nny.php?verification,0
https://hawkstoweltd.com/RH4874G488D67748/TM748X78474T78456/R9748A78M4,1
https://gruqydiqpw.cfolks.pl/in/es/es/ing/,0
https://hawaiiparty.it/wp-content/languajes//https:/ing.ingdirect.e,1
https://ing-me-cuenta-login-area77-a29927.ingress-comporellon.easywp.c,0
https://jovanhomecareagency.com/RS778846D677S64894774/RP6484T836F89047,1
https://google2711574985633207774.clickfunnels.com/optinc319r66b,0
https://jovanhomecareagency.com/RS778846D677S64894774/RP6484T836F89047,1
https://google2711574985633207774.clickfunnels.com/optin1645274088925,0
https://tiny.one/ING428added,1
https://accesos.sp01.in/b/s/ing-esp/,0
https://loguin-ing.com/login/access.phpadded,1
https://lng-seguridad.net/index.phpadded,0
https://thesoultravel.com/ing/web/login.php?id=57264522574567215654,1
https://lng-seguridad.net/,0
https://northalleyworldwideltd.com/RS7949367T39936F99D736/TP548747FD88,1
https://buildaware.com/app/login/home/,0
https://tiny.one/ING53734added,1
https://sycorianelite.com/classadded,0
https://hawkstoweltd.com/DSR849047T89F774765/FRE5675975457G7655/GLS678,1
https://talksupportgroups.co.uk/ES673847T38836S874646/TF388373G8S78847,0
https://es.ing-acceso.com/cuenta/,1
https://talksupportgroups.co.uk/ES673847T38836S874646/TF388373G8S78847,0
https://cutt.ly/cO2tuDKadded,1
https://seguridad-LNG.net/index.phpadded,0
https://ibg-login.com/login/access.phpadded,1
https://roshanpakistan.us/DM748947V98C674846/CP84784G488D784947/DRS648,0
https://wordpress-68436-0.cloudclusters.net/wp-admin/html/ss/es/ing/,1
https://roshanpakistan.us/DM748947V98C674846/CP84784G488D784947/DRS648,0
https://cutt.ly/uOC3Ld1added,1
https://tiny.one/ING63537added,0
https://cuartoprivado.co/wp-content/themes/twentytwenty/inc/css/,1
https://gomaisssangha.com/RS778846D677S664648/TP4947S8D76487/CSP4948T4,0
https://compte-ing1.web.app/,1
https://hawkstoweltd.com/RH4874G488D67748/TM748X78474T78456/R9748A78M4,0
https://compte-ing1.firebaseapp.com/,1
https://hawaiiparty.it/wp-content/languajes//https:/ing.ingdirect.e,0
http://ingeswanad.temp.swtest.ru/wp-admin/user/ss/es/,1
https://jovanhomecareagency.com/RS778846D677S64894774/RP6484T836F89047,0
http://ingeswanad.temp.swtest.ru/wp-admin/user/ss/es/ing/,1
https://jovanhomecareagency.com/RS778846D677S64894774/RP6484T836F89047,0
http://ingeswanad.temp.swtest.ru/,1
https://tiny.one/ING428added,0
https://cutt.ly/GIZJBYhadded,1
https://loguin-ing.com/login/access.phpadded,0
http://ingbankuf2.temp.swtest.ru/wp-content/ss/es/,1
https://thesoultravel.com/ing/web/login.php?id=57264522574567215654,0
http://ingbankuf2.temp.swtest.ru/wp-content/ss/es/ing/,1
https://northalleyworldwideltd.com/RS7949367T39936F99D736/TP548747FD88,0
http://ingbankuf2.temp.swtest.ru/wp-content/,1
https://tiny.one/ING53734added,0
http://ingbankuf2.temp.swtest.ru/,1
https://hawkstoweltd.com/DSR849047T89F774765/FRE5675975457G7655/GLS678,0
https://cutt.ly/9IZA0rhadded,1
https://es.ing-acceso.com/cuenta/,0
http://ruralvaiiw.temp.swtest.ru/,1
https://cutt.ly/cO2tuDKadded,0
http://ruralvaiiw.temp.swtest.ru/wp-admin/user/,1
https://ibg-login.com/login/access.phpadded,0
http://ruralvaiiw.temp.swtest.ru/wp-login.php?redirect_to=http%3A%2F%2,1
https://wordpress-68436-0.cloudclusters.net/wp-admin/html/ss/es/ing/,0
http://ruralvaiiw.temp.swtest.ru/wp-admin/user/ss/es/,1
https://cutt.ly/uOC3Ld1added,0
http://ruralvaiiw.temp.swtest.ru/wp-admin/user/ss/es/ing/,1
https://cuartoprivado.co/wp-content/themes/twentytwenty/inc/css/,0
https://cutt.ly/GIZgmQyadded,1
https://compte-ing1.web.app/,0
http://ingbankufa.temp.swtest.ru/wp-content/ss/es/ing/,1
https://compte-ing1.firebaseapp.com/,0
http://ingbankufa.temp.swtest.ru/wp-content/ss/es/,1
http://ingeswanad.temp.swtest.ru/wp-admin/user/ss/es/,0
http://ingbankufa.temp.swtest.ru/wp-content/,1
http://ingeswanad.temp.swtest.ru/wp-admin/user/ss/es/ing/,0
http://ingbankufa.temp.swtest.ru/,1
http://ingeswanad.temp.swtest.ru/,0
http://dhl-express-support-oplre.es.swtest.ru/wp-content/ss/es/ing/,1
https://cutt.ly/GIZJBYhadded,0
http://dhl-express-support-oplre.es.swtest.ru/wp-content/ss/es/,1
http://ingbankuf2.temp.swtest.ru/wp-content/ss/es/,0
http://dhl-express-support-oplre.es.swtest.ru/wp-content/,1
http://ingbankuf2.temp.swtest.ru/wp-content/ss/es/ing/,0
http://dhl-express-support-oplre.es.swtest.ru/,1
http://ingbankuf2.temp.swtest.ru/wp-content/,0
http://arkando987.temp.swtest.ru/wp-content/ss/es/ing/,1
http://ingbankuf2.temp.swtest.ru/,0
https://sigstonsolutions.com/IN48847G489897FD847/RT74894Y498F887738S7/,1
https://cutt.ly/9IZA0rhadded,0
https://sigstonsolutions.com/IN48847G489897FD847/RT74894Y498F887738S7/,1
http://ruralvaiiw.temp.swtest.ru/,0
https://sigstonsolutions.com/IN48847G489897FD847/RT74894Y498F887738S7/,1
http://ruralvaiiw.temp.swtest.ru/wp-admin/user/,0
https://tiny.one/ING74845added,1
http://ruralvaiiw.temp.swtest.ru/wp-login.php?redirect_to=http%3A%2F%2,0
http://dgmepunjab.gov.pk/.act/ing/ingadded,1
http://ruralvaiiw.temp.swtest.ru/wp-admin/user/ss/es/,0
https://chamberlainsolutionsltd.com/ES674894R738T3753/RD6588947T387C63,1
http://ruralvaiiw.temp.swtest.ru/wp-admin/user/ss/es/ing/,0
https://chamberlainsolutionsltd.com/ES674894R738T3753/RD6588947T387C63,1
https://cutt.ly/GIZgmQyadded,0
https://tiny.one/ING63773added,1
http://ingbankufa.temp.swtest.ru/wp-content/ss/es/ing/,0
https://hawkstoweltd.com/RT7847D87F88477G7746/ING488947D678R837/LP4978,1
http://ingbankufa.temp.swtest.ru/wp-content/ss/es/,0
https://hawkstoweltd.com/RT7847D87F88477G7746/ING488947D678R837/LP4978,1
http://ingbankufa.temp.swtest.ru/wp-content/,0
https://tiny.one/ING587388added,1
http://ingbankufa.temp.swtest.ru/,0
https://lewistongroupltd.com/TM846399378X7389465/ES7746499T388F638/FC8,1
http://dhl-express-support-oplre.es.swtest.ru/wp-content/ss/es/ing/,0
https://stonecirclesltd.com/ES783846I637R36735/ES647846T8366R8366/IN64,1
http://dhl-express-support-oplre.es.swtest.ru/wp-content/ss/es/,0
https://stonecirclesltd.com/ES783846I637R36735/ES647846T8366R8366/IN64,1
http://dhl-express-support-oplre.es.swtest.ru/wp-content/,0
http://tiny.one/ING67454added,1
http://dhl-express-support-oplre.es.swtest.ru/,0
https://ukcorporatetransfer.com/wp-config/Correos-track=ES951490116981,1
http://arkando987.temp.swtest.ru/wp-content/ss/es/ing/,0
https://ruralvia-cliente-access.visecaones.net/es/clients/Mvl628.php?v,1
https://sigstonsolutions.com/IN48847G489897FD847/RT74894Y498F887738S7/,0
https://acceso-clientes.13-36-244-123.plesk.page/verificacion/de/segur,1
https://sigstonsolutions.com/IN48847G489897FD847/RT74894Y498F887738S7/,0
https://dgmepunjab.gov.pk/wp-includes/css/dist/editor/bn.php?=5,1
https://sigstonsolutions.com/IN48847G489897FD847/RT74894Y498F887738S7/,0
https://dgmepunjab.gov.pk/wp-includes/css/dist/edit-post/app/ing/,1
https://tiny.one/ING74845added,0
https://lndirectesapps.com/es/apps/clients/login.php?verification#_,1
http://dgmepunjab.gov.pk/.act/ing/ingadded,0
https://www.lmh-spa.it/wp-admin/user/Cuenta/ing/clients/login.php,1
https://chamberlainsolutionsltd.com/ES674894R738T3753/RD6588947T387C63,0
http://cutt.ly/ingdirect-esadded,1
https://chamberlainsolutionsltd.com/ES674894R738T3753/RD6588947T387C63,0
https://ing.ingdirect-app.com/,1
https://tiny.one/ING63773added,0
http://ing.ingdirect-app.com/source/login.phpadded,1
https://hawkstoweltd.com/RT7847D87F88477G7746/ING488947D678R837/LP4978,0
http://ing.ingdirect-app.com/,1
https://hawkstoweltd.com/RT7847D87F88477G7746/ING488947D678R837/LP4978,0
https://technologybell.com/ing/,1
https://tiny.one/ING587388added,0
https://monteithsolutionslimited.com/ARU54788B5377A98669457/RP49847T88,1
https://lewistongroupltd.com/TM846399378X7389465/ES7746499T388F638/FC8,0
https://seguridad-sabadell.cleverapps.io/,1
https://stonecirclesltd.com/ES783846I637R36735/ES647846T8366R8366/IN64,0
https://chudleighsolutionsltd.com/ESR739873T88D6389377/RPF748937T838X7,1
https://stonecirclesltd.com/ES783846I637R36735/ES647846T8366R8366/IN64,0
https://iingmobile.wpengine.com/mobile/es/ing/,1
http://tiny.one/ING67454added,0
https://tinyurl.com/InfoING637added,1
https://ukcorporatetransfer.com/wp-config/Correos-track=ES951490116981,0
https://ing.es.adieforhair.com/,1
https://ruralvia-cliente-access.visecaones.net/es/clients/Mvl628.php?v,0
https://rotf.lol/INGDirect5388added,1
https://acceso-clientes.13-36-244-123.plesk.page/verificacion/de/segur,0
https://marsoneinnovators.com/nl/account/,1
https://dgmepunjab.gov.pk/wp-includes/css/dist/editor/bn.php?=5,0
https://yours-accessories.com/wp-content/js/index13.html,1
https://dgmepunjab.gov.pk/wp-includes/css/dist/edit-post/app/ing/,0
https://ranchocabron.com/joom/clients/BCpmLz.php?verification,1
https://lndirectesapps.com/es/apps/clients/login.php?verification#_,0
https://login-ing-direct.tempurl.host/log-app/home/,1
https://www.lmh-spa.it/wp-admin/user/Cuenta/ing/clients/login.php,0
http://rebrand.ly/validación-moviladded,1
http://cutt.ly/ingdirect-esadded,0
https://tiny.one/yc8m9j3radded,1
https://ing.ingdirect-app.com/,0
https://rebrand.ly/ING-ES-Activaradded,1
http://ing.ingdirect-app.com/source/login.phpadded,0
https://ing.es.takshaconsultancy.com/source/,1
http://ing.ingdirect-app.com/,0
https://ing.es.takshaconsultancy.com/source/login.php?local=ES,1
https://technologybell.com/ing/,0
https://ing.es.takshaconsultancy.com/,1
https://monteithsolutionslimited.com/ARU54788B5377A98669457/RP49847T88,0
https://rebrand.ly/ing-confirmacionadded,1
https://seguridad-sabadell.cleverapps.io/,0
https://ing.es.tigerkan.org/source/login.php?local=ES,1
https://chudleighsolutionsltd.com/ESR739873T88D6389377/RPF748937T838X7,0
https://ing.es.tigerkan.org/source/,1
https://iingmobile.wpengine.com/mobile/es/ing/,0
https://ing.es.tigerkan.org/,1
https://tinyurl.com/InfoING637added,0
https://rebrand.ly/BANCOINGadded,1
https://ing.es.adieforhair.com/,0
https://ing-ingdirect.tempurl.host/app-login/home/,1
https://rotf.lol/INGDirect5388added,0
https://ing-ingdirect.tempurl.host/,1
https://marsoneinnovators.com/nl/account/,0
https://f002.backblazeb2.com/file/secure-direct/app.html,1
https://yours-accessories.com/wp-content/js/index13.html,0
https://ing.es.swatiguptaonline.com/source/,1
https://ranchocabron.com/joom/clients/BCpmLz.php?verification,0
https://ing.es.swatiguptaonline.com/,1
https://login-ing-direct.tempurl.host/log-app/home/,0
https://app-ingdirect.tempurl.host/appeadded,1
http://rebrand.ly/validación-moviladded,0
https://ivapote.com/app/app.htmladded,1
https://tiny.one/yc8m9j3radded,0
https://playfellowstudio.com/RSP9478TE97368S9784878894/RD840938F09S898,1
https://rebrand.ly/ING-ES-Activaradded,0
https://tiny.one/reuswnzcadded,1
https://ing.es.takshaconsultancy.com/source/,0
https://cliente-de-iing.one/ing/clients/NaYiJB.php?verification,1
https://ing.es.takshaconsultancy.com/source/login.php?local=ES,0
https://bit.ly/3phRFcTadded,1
https://ing.es.takshaconsultancy.com/,0
https://cliente-de-iing.one/ing/clients/UFSHHe.php?verification#_,1
https://rebrand.ly/ing-confirmacionadded,0
https://app-ingdirect.tempurl.host/appe/home/,1
https://ing.es.tigerkan.org/source/login.php?local=ES,0
https://app-direct.s3.us-west-002.backblazeb2.com/app.html,1
https://ing.es.tigerkan.org/source/,0
https://lnkd.in/gFKCfNvFadded,1
https://ing.es.tigerkan.org/,0
http://ruragabina.temp.swtest.ru/ing/clientes/ing/,1
https://rebrand.ly/BANCOINGadded,0
https://ingcletr.blogspot.com/,1
https://ing-ingdirect.tempurl.host/app-login/home/,0
https://rb.gy/ltzz9wadded,1
https://ing-ingdirect.tempurl.host/,0
https://bit.ly/3oPMdh4added,1
https://f002.backblazeb2.com/file/secure-direct/app.html,0
https://ing.es.digitalkangaroos.com/,1
https://ing.es.swatiguptaonline.com/source/,0
http://rebrand.ly/SEGURO-INGadded,1
https://ing.es.swatiguptaonline.com/,0
https://www.louismedhospital.com.ng/RSP94789488DI4UIE804987/log/ing/Au,1
https://app-ingdirect.tempurl.host/appeadded,0
https://www.louismedhospital.com.ng/RSP94789488DI4UIE804987/log/ing/,1
https://ivapote.com/app/app.htmladded,0
https://tinyurl.com/bv5z4batadded,1
https://playfellowstudio.com/RSP9478TE97368S9784878894/RD840938F09S898,0
https://ing.es.saniagupta.comadded,1
https://tiny.one/reuswnzcadded,0
https://ing.es.saniagupta.com/,1
https://cliente-de-iing.one/ing/clients/NaYiJB.php?verification,0
https://bit.ly/3xhoYjOadded,1
https://bit.ly/3phRFcTadded,0
https://cuenta-online-direct.online/info/clients/pKAJrw.php?verificati,1
https://cliente-de-iing.one/ing/clients/UFSHHe.php?verification#_,0
https://cuenta-online-direct.online/info/,1
https://app-ingdirect.tempurl.host/appe/home/,0
https://cuenta-online-direct.online/,1
https://app-direct.s3.us-west-002.backblazeb2.com/app.html,0
https://bit.ly/3oOmW6Fadded,1
https://lnkd.in/gFKCfNvFadded,0
https://cuenta-online-direct.online/info/clients/qLnuFH.php?verificati,1
http://ruragabina.temp.swtest.ru/ing/clientes/ing/,0
https://bancoing.westsi2corp.com/source/,1
https://ingcletr.blogspot.com/,0
https://bancoing.westsi2corp.com/source/login.php?local=ES,1
https://rb.gy/ltzz9wadded,0
https://bancoing.westsi2corp.comadded,1
https://bit.ly/3oPMdh4added,0
https://bancoing.westsi2corp.com/,1
https://ing.es.digitalkangaroos.com/,0
https://rebrand.ly/ING-cuentaadded,1
http://rebrand.ly/SEGURO-INGadded,0
https://ing.ecoplant.com.co/source/,1
https://www.louismedhospital.com.ng/RSP94789488DI4UIE804987/log/ing/Au,0
https://ing.ecoplant.com.co/source/login.php?local=ES,1
https://www.louismedhospital.com.ng/RSP94789488DI4UIE804987/log/ing/,0
https://rebrand.ly/ING-ACTIVARadded,1
https://tinyurl.com/bv5z4batadded,0
https://rebrand.ly/ING-usuarioadded,1
https://ing.es.saniagupta.comadded,0
https://ing.ecoplant.com.co/,1
https://ing.es.saniagupta.com/,0
https://i-n-g.online/info/clients/xSwKmZ.php?verification#_,1
https://bit.ly/3xhoYjOadded,0
https://i-n-g.online/info/,1
https://cuenta-online-direct.online/info/clients/pKAJrw.php?verificati,0
https://i-n-g.online/,1
https://cuenta-online-direct.online/info/,0
https://tinyurl.com/ys96zc9hadded,1
https://cuenta-online-direct.online/,0
https://utsahengineering.com/ESP98347499947IN748948/GDI9488R98E99C8940,1
https://bit.ly/3oOmW6Fadded,0
https://utsahengineering.com/ESP98347499947IN748948/GDI9488R98E99C8940,1
https://cuenta-online-direct.online/info/clients/qLnuFH.php?verificati,0
https://utsahengineering.com/,1
https://bancoing.westsi2corp.com/source/,0
https://ing.es.ecoplant.com.co/source/,1
https://bancoing.westsi2corp.com/source/login.php?local=ES,0
https://ing.es.ecoplant.com.co/source/login.php?local=ES,1
https://bancoing.westsi2corp.comadded,0
https://ing.es.ecoplant.com.co/,1
https://bancoing.westsi2corp.com/,0
https://rebrand.ly/BANCO-INGadded,1
https://rebrand.ly/ING-cuentaadded,0
http://bit.ly/3oFR6caadded,1
https://ing.ecoplant.com.co/source/,0
http://www.banco.ing.iecpagency.com/source/login.php?local=ES,1
https://ing.ecoplant.com.co/source/login.php?local=ES,0
http://www.banco.ing.iecpagency.com/,1
https://rebrand.ly/ING-ACTIVARadded,0
http://fonaxo9845.temp.swtest.ru/wise.htmladded,1
https://rebrand.ly/ING-usuarioadded,0
https://maxflowpumps.com/TCD8457897F99S74994/FV84778R989S7994/ES879404,1
https://ing.ecoplant.com.co/,0
http://ww1.ingdirectes.com/,1
https://i-n-g.online/info/clients/xSwKmZ.php?verification#_,0
http://ingdirectes.com/,1
https://i-n-g.online/info/,0
https://savitongroup.com/CFP9478089D79S7E94/RF948789D89T84794/HOP95898,1
https://i-n-g.online/,0
https://bit.ly/3kAcgaradded,1
https://tinyurl.com/ys96zc9hadded,0
https://savitongroup.com/CFP9478089D79S7E94/RF948789D89T84794/HOP95898,1
https://utsahengineering.com/ESP98347499947IN748948/GDI9488R98E99C8940,0
https://bit.ly/3c6EjK6added,1
https://utsahengineering.com/ESP98347499947IN748948/GDI9488R98E99C8940,0
https://cuentasunmina.com/ING-Cuenta/clients/login.php?verification,1
https://utsahengineering.com/,0
https://bit.ly/3omN5JPadded,1
https://ing.es.ecoplant.com.co/source/,0
https://resources.remote-ing.services/?rid=24nEOpt,1
https://ing.es.ecoplant.com.co/source/login.php?local=ES,0
http://mybngdekontuo.my-vgh.org/,1
https://ing.es.ecoplant.com.co/,0
https://zhanmaku.com/wp-content/plugins/classic-editor/css/,1
https://rebrand.ly/BANCO-INGadded,0
https://spdp.kepri.polri.go.id/CFT98869D77S7679578/SF9489T08E0R830/TRP,1
http://bit.ly/3oFR6caadded,0
https://spdp.kepri.polri.go.id/CFT98869D77S7679578/SF9489T08E0R830/TRP,1
http://www.banco.ing.iecpagency.com/source/login.php?local=ES,0
https://l.linklyhq.com/l/eR8dadded,1
http://www.banco.ing.iecpagency.com/,0
https://rb.gy/y1zeiiadded,1
http://fonaxo9845.temp.swtest.ru/wise.htmladded,0
https://needme.lk/DCP957599T89D89F0948/RPS8478E8898T7R884/FTC494884PTD,1
https://maxflowpumps.com/TCD8457897F99S74994/FV84778R989S7994/ES879404,0
https://needme.lk/DCP957599T89D89F0948/RPS8478E8898T7R884/FTC494884PTD,1
http://ww1.ingdirectes.com/,0
http://rebrand.ly/BancoIng/usuarioadded,1
http://ingdirectes.com/,0
https://ing.denzongagro.com/ing.es/,1
https://savitongroup.com/CFP9478089D79S7E94/RF948789D89T84794/HOP95898,0
https://ids-ksa.com/CPT499479F89D87S839/FTD49848FHJ4O5UU45/TDI8498479D,1
https://bit.ly/3kAcgaradded,0
https://www.kashmirharvard.edu.in/CPN94749DYK95R8840/TRP4980488F894849,1
https://savitongroup.com/CFP9478089D79S7E94/RF948789D89T84794/HOP95898,0
https://www.kashmirharvard.edu.in/CPN94749DYK95R8840/TRP4980488F894849,1
https://bit.ly/3c6EjK6added,0
https://rb.gy/0pjpq0added,1
https://cuentasunmina.com/ING-Cuenta/clients/login.php?verification,0
https://www.kashmirharvard.edu.in/CTP8468378F8S9389F938/PCF94899T809R8,1
https://bit.ly/3omN5JPadded,0
https://www.kashmirharvard.edu.in/CTP8468378F8S9389F938/PCF94899T809R8,1
https://resources.remote-ing.services/?rid=24nEOpt,0
https://www.kashmirharvard.edu.in/CSM033889487F980S8G994/FP498499T8DK4,1
http://mybngdekontuo.my-vgh.org/,0
https://www.kashmirharvard.edu.in/CSM033889487F980S8G994/FP498499T8DK4,1
https://zhanmaku.com/wp-content/plugins/classic-editor/css/,0
https://www.kashmirharvard.edu.in/BNS98374998F90K4487405/DPV3887C93898,1
https://spdp.kepri.polri.go.id/CFT98869D77S7679578/SF9489T08E0R830/TRP,0
https://www.kashmirharvard.edu.in/BNS98374998F90K4487405/DPV3887C93898,1
https://spdp.kepri.polri.go.id/CFT98869D77S7679578/SF9489T08E0R830/TRP,0
https://rb.gy/pj3dr2added,1
https://l.linklyhq.com/l/eR8dadded,0
https://www.kashmirharvard.edu.in/PCR7849479DY9D9479/DMP9479FG4090/GP4,1
https://rb.gy/y1zeiiadded,0
https://www.kashmirharvard.edu.in/PCR7849479DY9D9479/DMP9479FG4090/GP4,1
https://needme.lk/DCP957599T89D89F0948/RPS8478E8898T7R884/FTC494884PTD,0
https://rb.gy/1xjxxdadded,1
https://needme.lk/DCP957599T89D89F0948/RPS8478E8898T7R884/FTC494884PTD,0
https://bit.ly/3o5wTMSadded,1
http://rebrand.ly/BancoIng/usuarioadded,0
https://www.vassallo.com.ar/modules/blockspecials/img/es/ing/app-login,1
https://ing.denzongagro.com/ing.es/,0
https://www.ing-sentry.es/es?pwd=ingadded,1
https://ids-ksa.com/CPT499479F89D87S839/FTD49848FHJ4O5UU45/TDI8498479D,0
https://app-ingdirects.tempurl.host/es/login/home/,1
https://www.kashmirharvard.edu.in/CPN94749DYK95R8840/TRP4980488F894849,0
https://rb.gy/jv6aowadded,1
https://www.kashmirharvard.edu.in/CPN94749DYK95R8840/TRP4980488F894849,0
https://esing.wpengine.com/inges/es/ing/,1
https://rb.gy/0pjpq0added,0
https://learn.kashmirharvard.edu.in/ESP847889467F9D739S973/DRI87484897,1
https://www.kashmirharvard.edu.in/CTP8468378F8S9389F938/PCF94899T809R8,0
https://rb.gy/mmlniwadded,1
https://www.kashmirharvard.edu.in/CTP8468378F8S9389F938/PCF94899T809R8,0
https://learn.kashmirharvard.edu.in/ESP847889467F9D739S973/DRI87484897,1
https://www.kashmirharvard.edu.in/CSM033889487F980S8G994/FP498499T8DK4,0
https://learn.kashmirharvard.edu.in/FSP94879F89D9287S90/LSN3873804POC8,1
https://www.kashmirharvard.edu.in/CSM033889487F980S8G994/FP498499T8DK4,0
https://learn.kashmirharvard.edu.in/FSP94879F89D9287S90/LSN3873804POC8,1
https://www.kashmirharvard.edu.in/BNS98374998F90K4487405/DPV3887C93898,0
https://rb.gy/chdingadded,1
https://www.kashmirharvard.edu.in/BNS98374998F90K4487405/DPV3887C93898,0
https://learn.kashmirharvard.edu.in/ESR63800FT89D90D74780/FP8477T388D7,1
https://rb.gy/pj3dr2added,0
https://rb.gy/xwhkstadded,1
https://www.kashmirharvard.edu.in/PCR7849479DY9D9479/DMP9479FG4090/GP4,0
https://learn.kashmirharvard.edu.in/ESR63800FT89D90D74780/FP8477T388D7,1
https://www.kashmirharvard.edu.in/PCR7849479DY9D9479/DMP9479FG4090/GP4,0
https://www.kashmirharvard.edu.in/PSR8397498V78C937X9938/FRP49789F9G49,1
https://rb.gy/1xjxxdadded,0
https://www.kashmirharvard.edu.in/PSR8397498V78C937X9938/FRP49789F9G49,1
https://bit.ly/3o5wTMSadded,0
https://saliksnas.lojaintegrada.com.br/pagina/ing.html?id=7093589,1
https://www.vassallo.com.ar/modules/blockspecials/img/es/ing/app-login,0
https://www.kashmirharvard.edu.in/SPN48947BC84748C748/PD8767TGD7487DF/,1
https://www.ing-sentry.es/es?pwd=ingadded,0
https://rb.gy/dk5ankadded,1
https://app-ingdirects.tempurl.host/es/login/home/,0
https://www.kashmirharvard.edu.in/FDY74948F749D8484/TB9575PFH589F9858/,1
https://rb.gy/jv6aowadded,0
